SSIP,SDFP,SDFB,SFE,NIFE,label
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.09571217420693838,15.505372221524016,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
258,0.0,0.0,258,0.0,1
545,0.35534238940422147,57.56546708348388,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
342,0.10767084050576102,17.442676161933285,342,0.0,1
545,0.37424145263156244,60.6271153263131,545,0.0,1
545,0.1473822670803959,23.875927267024135,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.09571217420693838,15.505372221524016,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
129,0.0,0.0,129,0.0,1
545,0.35534238940422147,57.56546708348388,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
212,0.0,0.0,212,0.0,1
545,0.37424145263156244,60.6271153263131,545,0.0,1
545,0.1473822670803959,23.875927267024135,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.14075676278926008,22.802595571860135,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.14687792435457794,23.794223745441627,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.1047637591152644,16.971728976672832,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
199,0.0708881205008336,11.48387552113504,199,0.0,1
545,0.35534238940422147,57.56546708348388,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
281,0.08421412174916221,13.64268772336428,281,0.0,1
545,0.1795125918764526,29.08103988398532,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.14075676278926008,22.802595571860135,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.15326100893295505,24.82828344713872,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
386,0.07188803172790963,11.645861139921358,386,0.0,1
545,0.15326100893295505,24.82828344713872,545,0.0,1
545,0.14687792435457794,23.794223745441627,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
294,0.14163298024663332,22.944542799954597,294,0.0,1
545,0.20611928391418208,33.3913239940975,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.14075676278926008,22.802595571860135,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.13478311013698088,21.834863842190902,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
164,0.11009225791186351,17.834945781721892,164,0.0,1
545,0.19771700218233582,32.0301543535384,545,0.0,1
545,0.14075676278926008,22.802595571860135,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
190,0.1439390941465382,23.318133251739187,190,0.0,1
545,0.25275065302899596,40.94560579069735,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.1473822670803959,23.875927267024135,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
379,0.10232461626128087,16.5765878343275,379,0.0,1
545,0.24630293870491862,39.90107607019682,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
383,0.051097613030759596,8.277813310983056,383,0.0,1
545,0.2765575525464461,44.80232351252427,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
405,0.08585299688250475,13.908185494965771,405,0.0,1
545,0.27087683171519994,43.88204673786239,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
398,0.0866008960732427,14.029345163865315,398,0.0,1
545,0.2579941514667368,41.79505253761137,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
429,0.10745271663592992,17.407340095020647,429,0.0,1
545,0.27087683171519994,43.88204673786239,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
427,0.1357479462836612,21.99116729795312,427,0.0,1
545,0.23530760889546573,38.11983264106544,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
147,0.08247860988423225,13.361534801245625,147,0.0,1
545,0.23962553985834126,38.81933745705129,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
162,0.13523488754834656,21.908051782832143,162,0.0,1
545,0.1969992096762317,31.91387196754954,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
455,0.08102074271063414,13.12536031912273,455,0.0,1
545,0.20123405032780353,32.59991615310418,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
374,0.0,0.0,374,0.0,1
545,0.1583483627750032,25.652434769550517,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.14075676278926008,22.802595571860135,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.12797986215037138,20.732737668360166,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
373,0.08944078526608111,14.48940721310514,373,0.0,1
545,0.17399778549682227,28.187641250485203,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
351,0.0,0.0,351,0.0,1
545,0.14075676278926008,22.802595571860135,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.15273191296161098,24.74256989978098,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.12797986215037138,20.732737668360166,545,0.0,1
435,0.0,0.0,435,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.12076612785158558,19.564112711956867,545,0.0,1
522,0.04376881095324085,7.090547374425017,522,0.0,1
545,0.1689624220173425,27.371912366809482,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.12797986215037138,20.732737668360166,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.12076612785158558,19.564112711956867,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
171,0.0,0.0,171,0.0,1
545,0.14687792435457794,23.794223745441627,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
138,0.0,0.0,138,0.0,1
545,0.13433191006429504,21.7617694304158,545,0.0,1
545,0.09542983679476028,15.459633560751163,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.10444130910722166,16.91949207536991,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.12797986215037138,20.732737668360166,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.12076612785158558,19.564112711956867,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
266,0.0,0.0,266,0.0,1
545,0.14075676278926008,22.802595571860135,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
230,0.09304665439271644,15.07355801162006,230,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.14123520319939317,22.880102918301695,545,0.0,1
545,0.12755748521564145,20.664312604933915,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.12076612785158558,19.564112711956867,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
477,0.0,0.0,477,0.0,1
545,0.0,0.0,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
386,0.0,0.0,386,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.13478311013698088,21.834863842190902,545,0.0,1
545,0.12037448313476666,19.500666267832198,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.1047637591152644,16.971728976672832,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
153,0.0,0.0,153,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
95,0.0,0.0,95,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
189,0.0,0.0,189,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.13478311013698088,21.834863842190902,545,0.0,1
545,0.1127048114669146,18.258179457640168,545,0.0,1
545,0.12076612785158558,19.564112711956867,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.0,0.0,545,0.0,1
146,0.0,0.0,146,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.07405639542392017,11.997136058675068,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
50,0.0,0.0,50,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.08543403675190497,13.840313953808606,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.0,0.0,545,0.0,1
545,0.042835293687811936,6.939317577425534,545,0.0,1
545,0.06052254912880909,9.804652958867074,545,0.0,1
