SSIP,SDFP,SDFB,SFE,NIFE,label
18,17.483528160628893,1677.2747307731602,120,1.0,0
14,7.884107638144657,774.0903284970235,130,1.0,0
18,19.193544666443067,1842.917458551417,118,1.0,0
16,21.851005143365118,2099.951679517493,78,1.0,0
12,16.40045116413255,1547.495217304611,30,1.0,0
15,22.427264537098083,2156.587223217683,64,1.0,0
16,10.724484752800318,1024.3026852062123,132,1.0,0
13,8.778756322639772,853.123554584563,130,1.0,0
15,24.07174575434802,2318.466615077068,64,1.0,0
18,20.65031120202851,1985.0237022626338,120,1.0,0
16,23.48709378141938,2260.1783639677183,78,1.0,0
12,17.65675906897878,1680.2537411299238,30,1.0,0
16,11.755238020347894,1121.5733991611437,134,1.0,0
14,9.587707064977602,925.1213676778165,130,1.0,0
15,25.44517012539133,2452.9155312566704,66,1.0,0
12,18.604716401245316,1769.9239457158994,30,1.0,0
18,21.52933084222533,2069.9884810141684,128,1.0,0
16,12.477691610761719,1187.9497263951507,140,1.0,0
16,24.300377579203957,2340.2934321218895,88,1.0,0
14,10.62792325518113,1018.2135643064228,130,1.0,0
13,20.005182255434985,1906.8659378661607,38,1.0,0
15,13.574902284288163,1289.8992586496959,142,1.0,0
16,25.722047690138073,2480.5312406739804,90,1.0,0
18,22.509282165481945,2166.0481710799086,136,1.0,0
15,26.97520784279221,2603.8692373072436,68,1.0,0
15,11.573707619471046,1107.9329886809073,134,1.0,0
14,21.360034107708078,2042.4207339687518,40,1.0,0
18,27.537828542598884,2660.9276029185594,88,1.0,0
17,28.919986411391825,2799.7573814685657,66,1.0,0
16,14.951129882966015,1422.6618499264755,136,1.0,0
18,24.449950173199,2356.4619856049417,130,1.0,0
15,12.597211125032254,1203.0167861507582,136,1.0,0
14,22.11558659492001,2115.009513294751,48,1.0,0
17,30.018926903893043,2903.3145224542495,74,1.0,0
18,25.359077640796524,2445.231741450281,142,1.0,0
16,16.03435898428743,1524.3390543007806,138,1.0,0
18,28.143825445879738,2716.927379946988,104,1.0,0
16,13.223817278323478,1263.115178864517,144,1.0,0
17,16.861255490113464,1607.233649537012,144,1.0,0
18,28.942680087688395,2794.39750564438,114,1.0,0
18,26.831502691417352,2589.2829271808546,140,1.0,0
14,23.15482514729511,2213.7995098890315,48,1.0,0
17,30.834877265787483,2980.2903473833157,82,1.0,0
16,14.068968197968708,1342.8242176751075,150,1.0,0
18,28.08288285620817,2710.941472497273,144,1.0,0
18,30.39712601285309,2935.5466318466197,116,1.0,0
14,24.50003078152405,2342.8092401530703,48,1.0,0
17,17.690541737190156,1686.8745901532445,152,1.0,0
17,32.47942308650955,3139.1238258741955,82,1.0,0
16,15.499513150048344,1477.634820843596,144,1.0,0
18,32.40542801300243,3131.0103153595574,110,1.0,0
14,26.29799732147996,2525.351061544227,44,1.0,0
18,30.291360078001258,2926.0355242560936,132,1.0,0
17,34.62624555138706,3350.120485082452,76,1.0,0
17,19.085811533056297,1819.4681789648012,146,1.0,0
18,16.71092899886622,1594.0642653756006,146,1.0,0
17,35.673070830195435,3451.862233991406,86,1.0,0
18,33.384423315399374,3227.7270350516956,122,1.0,0
14,27.640734343274257,2654.469900399637,44,1.0,0
18,20.299243437042946,1936.1753686380803,148,1.0,0
18,31.555486068066987,3050.8576325356357,138,1.0,0
17,18.026506859496905,1719.1424814253805,140,1.0,0
15,28.962248519813983,2794.471412951163,40,1.0,0
18,34.68537669250834,3354.8537821351065,124,1.0,0
18,32.84710216938229,3175.510101469482,138,1.0,0
18,36.89755952620578,3573.8418839838414,90,1.0,0
18,21.57507987202067,2058.6625880572533,142,1.0,0
17,19.250445256659457,1838.1572268517807,142,1.0,0
15,29.71678279166807,2887.0016137766042,36,1.0,0
18,38.84570806521255,3767.7499525928147,86,1.0,0
18,22.64030554110902,2161.7415857289348,150,1.0,0
18,33.87280738633272,3274.758724328268,148,1.0,0
18,35.9962713610915,3484.980461790962,128,1.0,0
18,20.681623610516056,1974.4204866148086,142,1.0,0
18,23.82548909923173,2275.940305744961,158,1.0,0
18,35.414216550062385,3424.873998751021,150,1.0,0
15,31.619405288210938,3058.844858858876,44,1.0,0
18,37.5669349021485,3638.2047393600524,130,1.0,0
18,40.004946249447826,3877.8402298213514,94,1.0,0
18,22.179548065049755,2119.45070720275,142,1.0,0
18,37.67369535473823,3646.8141449028344,138,1.0,0
15,32.73035521472796,3165.589891304475,44,1.0,0
18,39.55119610441333,3832.6080811793904,124,1.0,0
18,42.1027816741387,4085.2166780923653,88,1.0,0
18,25.478549424449735,2434.4516534321924,152,1.0,0
18,22.77375737899288,2181.3269688263713,154,1.0,0
15,33.722263359675175,3260.9752813324103,44,1.0,0
18,26.438358399352467,2529.6660282977923,158,1.0,0
18,39.85452589827794,3860.2672335829425,136,1.0,0
18,38.037196913718375,3680.7455974375284,150,1.0,0
18,42.89924257463165,4160.601938792242,94,1.0,0
18,23.915727883660654,2292.9526263655093,162,1.0,0
18,28.112864957179816,2692.4891169054126,154,1.0,0
18,44.886708117844485,4355.6388959971455,88,1.0,0
18,41.39917294155116,4010.97356842964,136,1.0,0
18,39.54068690593988,3827.1979114632813,150,1.0,0
15,33.52864672168002,3250.7761010259014,38,1.0,0
18,25.54905419445046,2450.381807849854,162,1.0,0
16,36.637529548655046,3542.568844030258,46,1.0,0
18,29.656446054395264,2842.698652219259,156,1.0,0
18,41.02022241519091,3972.181933407646,154,1.0,0
18,46.473686010596374,4512.817504216513,92,1.0,0
18,42.90946426698608,4159.160613526568,140,1.0,0
18,27.59812630745758,2651.540612802291,150,1.0,0
18,42.65222579879505,4140.126311965887,142,1.0,0
18,44.32012258496498,4303.901515173084,134,1.0,0
18,47.98206608833781,4665.31970861476,86,1.0,0
18,31.47353634298005,3024.9505348369403,144,1.0,0
16,37.103275613138116,3590.6120390114384,46,1.0,0
17,29.856468415250088,2869.166969848121,132,1.0,0
18,32.921231272971994,3167.154460280977,132,1.0,0
18,35.223186719444946,3411.6068533214316,130,1.0,0
18,37.263551236708665,3612.6271120216484,122,1.0,0
18,37.0310170737129,3593.7370396533997,80,1.0,0
16,36.77658823029218,3575.276047829289,40,1.0,0
17,31.928744853175168,3070.652488610902,114,1.0,0
18,37.99961022758836,3687.6318996387963,80,1.0,0
18,33.977101532818075,3273.7345151594122,120,1.0,0
16,37.71033331728366,3665.9259645538195,40,1.0,0
18,35.81855552599686,3469.912875839796,130,1.0,0
18,37.461080180143014,3633.3070854433126,122,1.0,0
17,33.59715446103714,3234.267559051872,94,1.0,0
18,35.9249669122499,3484.981770877908,124,1.0,0
18,34.03783193116158,3286.7255581179056,106,1.0,0
18,37.71313500793305,3662.55034057562,116,1.0,0
16,38.67429862592453,3762.3696103076577,40,1.0,0
18,38.69161523308942,3757.769691451232,80,1.0,0
17,35.75956883161744,3448.403830756472,76,1.0,0
16,39.70777904519343,3865.5735508949297,40,1.0,0
18,35.76122364068475,3478.5430487879353,74,1.0,0
18,34.617846957061005,3348.6790099500645,100,1.0,0
18,34.97097977857109,3398.6683751651813,110,1.0,0
18,33.11218829446236,3214.1333296879384,118,1.0,0
17,35.99425384035359,3484.275794658633,58,1.0,0
16,41.03293036339457,3994.7429452633746,40,1.0,0
18,33.11450298771294,3224.492101397488,106,1.0,0
18,36.18136452983091,3528.932997918417,68,1.0,0
18,34.51960739117164,3350.2919454187668,88,1.0,0
18,35.36840910782659,3447.0698780055322,98,1.0,0
17,33.02726945878919,3235.053990879671,46,1.0,0
18,35.977256895136264,3525.771175723354,62,1.0,0
16,40.637172648370665,3982.4429195403254,34,1.0,0
18,35.25641563129386,3454.566999026867,86,1.0,0
18,32.290289137535915,3163.853757865488,94,1.0,0
18,33.34881302718572,3266.9136000036165,76,1.0,0
16,34.34133899693727,3365.451221699852,38,1.0,0
18,32.25041649397861,3160.540816409904,86,1.0,0
18,35.68542551076527,3497.171700054996,78,1.0,0
17,34.31787506964519,3362.7347093328835,70,1.0,0
18,36.96427100582532,3622.4985585708814,60,1.0,0
15,42.343557090713034,4149.668594889878,32,1.0,0
16,35.646762358826734,3493.38271116502,38,1.0,0
18,38.29289647892832,3752.7038549349754,58,1.0,0
18,35.27850085788113,3457.29308407235,78,1.0,0
17,36.57829726744966,3584.6731322100673,70,1.0,0
15,44.7231515242169,4382.868849373256,30,1.0,0
18,31.32288538098845,3069.642767336868,86,1.0,0
16,39.84244396863759,3904.5595089264834,36,1.0,0
18,32.326191313935745,3167.9667487657034,78,1.0,0
18,35.392852666513505,3468.4995613183232,74,1.0,0
15,46.418057786918204,4548.969663117984,30,1.0,0
17,39.331920878594275,3854.5282461022384,66,1.0,0
17,39.41315548642135,3862.4892376692924,56,1.0,0
16,38.18479502928582,3742.1099128700107,34,1.0,0
18,30.576860351324317,2996.532314429783,70,1.0,0
18,32.60249417732144,3195.0444293775013,74,1.0,0
17,38.06296996477919,3730.1710565483604,62,1.0,0
17,34.25362366908466,3356.8551195702967,52,1.0,0
14,37.66593936842339,3691.2620581054925,28,1.0,0
16,39.84783557484647,3905.0878863349544,34,1.0,0
17,35.07285650125885,3437.1399371233665,50,1.0,0
17,39.05721304782165,3827.6068786865217,60,1.0,0
18,30.09888675815055,2949.690902298754,66,1.0,0
14,38.13847992243072,3737.5710323982103,26,1.0,0
18,32.42466843017855,3177.6175061574977,70,1.0,0
16,39.15596611679608,3837.2846794460156,34,1.0,0
18,29.89049718466004,2929.268724096684,62,1.0,0
17,38.78535747936662,3800.9650329779283,58,1.0,0
14,39.87206724050994,3907.462589569974,26,1.0,0
18,32.80181872128587,3214.578234686015,66,1.0,0
17,36.266573698325736,3554.124222435922,50,1.0,0
16,40.36487353966337,3955.75760688701,34,1.0,0
18,30.886954571533312,3026.921548010265,58,1.0,0
17,37.01504028833644,3627.473948256971,46,1.0,0
14,41.554499816824354,4072.3409820487864,26,1.0,0
17,38.63117306615905,3785.854960483587,54,1.0,0
18,33.830952297169134,3315.433325122575,64,1.0,0
16,43.98400495205164,4310.432485301061,32,1.0,0
18,31.969321687166417,3132.993525342309,58,1.0,0
17,38.11532868207995,3735.3022108438354,46,1.0,0
17,41.92967519718916,4109.108169324538,50,1.0,0
18,35.72633616215208,3501.180943890904,60,1.0,0
14,42.50098641389216,4165.096668561432,26,1.0,0
15,46.266714503709274,4534.138021363508,30,1.0,0
18,33.07496958507465,3241.3470193373155,58,1.0,0
17,43.23800206641185,4237.324202508361,46,1.0,0
18,37.350973723522095,3660.3954249051653,58,1.0,0
13,42.35529499947738,4150.818909948784,24,1.0,0
17,38.98822428186569,3820.8459796228376,44,1.0,0
15,46.1852342428721,4526.152955801465,28,1.0,0
17,33.09679702698047,3243.486108644086,48,1.0,0
16,37.75179555508387,3699.675964398219,42,1.0,0
12,39.60781767251537,3881.566131906506,22,1.0,0
17,43.694715986354744,4282.082166662765,38,1.0,0
17,37.217512765686145,3647.316251037242,48,1.0,0
15,47.46243293050347,4651.31842718934,26,1.0,0
17,38.29409100281038,3752.8209182754176,46,1.0,0
16,38.435580767327764,3766.686915198121,40,1.0,0
17,45.245371807354786,4434.046437120769,36,1.0,0
17,33.494349042754784,3282.446206189969,46,1.0,0
11,41.039647069376066,4021.8854127988543,20,1.0,0
15,47.45011304004689,4650.111077924595,26,1.0,0
10,34.690037371130884,3399.623662370827,18,1.0,0
17,45.79902289204746,4488.304243420651,36,1.0,0
17,31.823627469321007,3118.7154919934587,44,1.0,0
17,38.692117280761146,3791.827493514592,46,1.0,0
15,35.093830270817165,3439.195366540082,36,1.0,0
15,47.46956697042631,4652.017563101778,26,1.0,0
17,48.76129916106442,4778.607317784314,36,1.0,0
10,42.89522117905443,4203.731675547335,18,1.0,0
17,44.00678982862086,4312.665403204844,46,1.0,0
17,36.41126394186244,3568.3038663025186,44,1.0,0
15,40.60804739843463,3979.5886450465937,36,1.0,0
14,43.733739835509155,4285.906503879896,24,1.0,0
16,48.88866522315359,4791.089191869051,34,1.0,0
16,44.4001770931166,4351.217355125427,40,1.0,0
17,32.10719226079719,3146.5048415581246,38,1.0,0
15,35.564670195701694,3485.337679178766,32,1.0,0
10,36.485385201931656,3575.567749789302,16,1.0,0
12,40.304237729392284,3949.815297480444,18,1.0,0
16,48.899392375699755,4792.140452818577,28,1.0,0
16,45.86490687377096,4494.760873629554,34,1.0,0
16,31.12903683133074,3050.6456094704126,32,1.0,0
13,35.393980366071375,3468.610075874995,26,1.0,0
9,39.17893580725504,3839.5357091109936,14,1.0,0
9,32.509677341971894,3185.9483795132455,12,1.0,0
15,46.29184027241142,4536.600346696319,30,1.0,0
8,35.91235121371155,3519.410418943732,12,1.0,0
16,32.86433501729545,3220.7048316949545,30,1.0,0
13,50.63293237192282,4962.027372448437,22,1.0,0
13,36.71035769805084,3597.6150544089824,24,1.0,0
7,8.847921466972585,867.0963037633132,8,1.0,0
6,35.54902717843814,3483.8046634869374,10,1.0,0
15,38.73673181276902,3796.199717651364,28,1.0,0
14,34.01548044718625,3333.5170838242525,28,1.0,0
13,39.382820314798586,3859.516390850262,18,1.0,0
11,37.797621263251116,3704.16688379861,22,1.0,0
7,8.847921466972585,867.0963037633132,8,1.0,0
11,39.14256880482798,3835.9717428731424,22,1.0,0
14,35.237816386713064,3453.3060058978804,28,1.0,0
6,36.784054516416035,3604.8373426087715,10,1.0,0
13,40.40513783417516,3959.7035077491655,18,1.0,0
15,39.798965714672434,3900.2986400378986,28,1.0,0
6,4.926120853842978,482.7598436766118,6,1.0,0
14,36.81379340159588,3607.751753356397,26,1.0,0
10,40.911296857057906,4009.3070919916745,20,1.0,0
6,44.62796831086483,4373.540894464753,10,1.0,0
13,39.42503434790302,3863.6533660944965,16,1.0,0
15,40.58897159801681,3977.7192166056475,26,1.0,0
6,4.412104562073146,432.3862470831683,6,1.0,0
10,42.42085768424145,4157.244053055662,16,1.0,0
13,40.84626970627488,4002.9344312149383,22,1.0,0
5,45.968156680156625,4504.87935465535,8,1.0,0
14,40.15481404401085,3935.171776313063,22,1.0,0
12,39.88334638268608,3908.5679455032355,14,1.0,0
6,4.412104562073146,432.3862470831683,6,1.0,0
13,40.28137874606839,3947.5751171147026,20,1.0,0
10,43.61098006715261,4273.8760465809555,14,1.0,0
5,47.295424121759844,4634.9515639324645,8,1.0,0
13,42.040204422419116,4119.940033397073,22,1.0,0
11,37.91697469072354,3715.863519690907,12,1.0,0
6,4.412104562073146,432.3862470831683,6,1.0,0
13,41.302478579887975,4047.642900829022,20,1.0,0
10,42.818810696358085,4196.243448243092,14,1.0,0
11,38.50698480519968,3773.6845109095684,12,1.0,0
5,39.04118704284343,3826.0363301986563,8,1.0,0
13,43.68412789907829,4281.044534109673,22,1.0,0
6,4.412104562073146,432.3862470831683,6,1.0,0
8,44.775872832126765,4388.035537548423,12,1.0,0
10,29.854461791981596,2925.7372556141963,10,1.0,0
5,40.429833397769876,3962.123672981448,8,1.0,0
12,40.328876759136186,3952.229922395346,18,1.0,0
11,44.48095393713915,4359.133485839637,20,1.0,0
6,45.3155602414888,4440.924903665902,6,1.0,0
8,40.62877022132186,3981.619481689542,12,1.0,0
11,43.48550877803099,4261.579860247038,20,1.0,0
5,41.355600760788306,4052.848874557254,8,1.0,0
10,39.43715112541585,3864.840810290754,10,1.0,0
12,42.72101318227672,4186.659291863119,18,1.0,0
6,46.60650884443789,4567.437866754913,6,1.0,0
10,44.85235036576493,4395.530335844963,16,1.0,0
9,44.963456476350366,4406.418734682336,18,1.0,0
8,39.60789964496621,3881.5741652066886,8,1.0,0
6,38.89815762560827,3812.0194473096103,10,1.0,0
5,42.74425608864223,4188.937096686939,8,1.0,0
6,48.15565041266359,4719.253740441032,6,1.0,0
8,40.96688558196381,4014.7547870324534,8,1.0,0
4,0.5,49.0,4,1.0,0
9,33.54388629381378,3287.30085679375,14,1.0,0
9,31.966388598025897,3132.706082606538,16,1.0,0
6,0.4629100498862757,45.36518488885502,8,1.0,0
6,0.816496580927726,80.01666493091714,6,1.0,0
5,0.5163977794943222,50.60698239044358,6,1.0,0
8,8.96022958889527,878.1024997117364,8,1.0,0
10,7.501514998500454,735.1484698530445,12,1.0,0
4,0.5,49.0,4,1.0,0
9,0.49236596391733095,48.25186446389843,12,1.0,0
6,0.5163977794943222,50.60698239044358,6,1.0,0
10,7.414155175722785,726.587207220833,12,1.0,0
9,0.3892494720807615,38.14644826391462,12,1.0,0
5,0.5163977794943222,50.60698239044358,6,1.0,0
4,0.5,49.0,4,1.0,0
8,8.79529094783924,861.9385128882454,8,1.0,0
6,0.5163977794943222,50.60698239044358,6,1.0,0
2,0.7071067811865476,69.29646455628166,2,1.0,0
9,0.31622776601683794,30.99032106965012,10,1.0,0
8,8.79529094783924,861.9385128882454,8,1.0,0
10,7.414155175722785,726.587207220833,12,1.0,0
4,0.5,49.0,4,1.0,0
6,0.5163977794943222,50.60698239044358,6,1.0,0
9,0.31622776601683794,30.99032106965012,10,1.0,0
4,0.5,49.0,4,1.0,0
6,0.0,0.0,6,1.0,0
9,0.5270462766947299,51.65053511608353,10,1.0,0
2,0.7071067811865476,69.29646455628166,2,1.0,0
4,0.5,49.0,4,1.0,0
8,0.3535533905932738,34.64823227814083,8,1.0,0
4,0.5,49.0,4,1.0,0
8,0.5345224838248488,52.38320341483518,8,1.0,0
4,0.0,0.0,4,1.0,0
2,0.7071067811865476,69.29646455628166,2,1.0,0
2,0.7071067811865476,69.29646455628166,2,1.0,0
2,0.0,0.0,2,1.0,0
2,0.7071067811865476,69.29646455628166,2,1.0,0
6,0.0,0.0,6,1.0,0
6,0.5477225575051661,53.67681063550628,6,1.0,0
2,0.7071067811865476,69.29646455628166,2,1.0,0
2,0.7071067811865476,69.29646455628166,2,1.0,0
4,0.0,0.0,4,1.0,0
4,0.5773502691896257,56.58032638058333,4,1.0,0
2,0.7071067811865476,69.29646455628166,2,1.0,0
2,0.7071067811865476,69.29646455628166,2,1.0,0
2,0.0,0.0,2,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.7071067811865476,149.19953083036154,2,1.0,0
2,0.7071067811865476,149.19953083036154,2,1.0,0
2,0.7071067811865476,149.19953083036154,2,1.0,0
2,0.7071067811865476,149.19953083036154,2,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.9574271077563381,131.2411901805222,4,1.0,0
2,0.7071067811865476,149.19953083036154,2,1.0,0
2,0.7071067811865476,149.19953083036154,2,1.0,0
2,0.7071067811865476,149.19953083036154,2,1.0,0
2,0.7071067811865476,149.19953083036154,2,1.0,0
